"gid";"id_grid";"dir";"coor";"x";"y"
705;498;"C 42 O 5A O 03";"3.460915813394,-76.585671372234";-76.585671372234;3.460915813394
706;498;"A 5D O 44 O 19";"3.461623690641,-76.586230463025";-76.586230463025;3.461623690641
707;498;"A 6 O 42 O 20";"3.460926220122,-76.585746955235";-76.585746955235;3.460926220122
708;498;"C 42 O 5A O 07";"3.460802014805,-76.585667027241";-76.585667027241;3.460802014805
709;498;"A 5A O 42 O 11";"3.460809716233,-76.586054972388";-76.586054972388;3.460809716233
710;498;"A 5E O 48B O 27";"3.461313178684,-76.586571994977";-76.586571994977;3.461313178684
711;498;"A 5A O 41 O 48";"3.461443390132,-76.586422843577";-76.586422843577;3.461443390132
712;498;"A 5A O 42 O 04 0200";"3.460886358911,-76.585888812016";-76.585888812016;3.460886358911
713;498;"A 5D O 44 O 02";"3.461327736153,-76.585818179144";-76.585818179144;3.461327736153
714;498;"A 5A O 42 O 39";"3.461236981049,-76.586513597944";-76.586513597944;3.461236981049
715;498;"C 42 O 5A O 40";"3.461355640178,-76.586650009501";-76.586650009501;3.461355640178
716;498;"A 5A O 41A O 33";"3.460653189688,-76.585870895022";-76.585870895022;3.460653189688
717;498;"A 5A O 42 O 03";"3.460676747383,-76.585914856342";-76.585914856342;3.460676747383
718;498;"A 5A O 41A O 21";"3.461258128016,-76.586511124958";-76.586511124958;3.461258128016
719;498;"A 5A O 42 O 09";"3.460737477232,-76.585998861286";-76.585998861286;3.460737477232
720;498;"C 42 O 5A O 03  1";"3.460915813394,-76.585671372234";-76.585671372234;3.460915813394
721;498;"A 5A O 42 O 10";"3.460965103585,-76.585967576812";-76.585967576812;3.460965103585
722;498;"A 5A O 42 O 04";"3.460886358911,-76.585888812016";-76.585888812016;3.460886358911
723;498;"A 5A O 42 O 08";"3.460914090168,-76.585924900569";-76.585924900569;3.460914090168
724;498;"A 4A O 42 O 11";"3.461039612261,-76.586554282149";-76.586554282149;3.461039612261
725;498;"A 4A O 42 O 17";"3.461058062685,-76.586607507476";-76.586607507476;3.461058062685
726;498;"A 4A O 42 O 23";"3.461073376691,-76.586647363302";-76.586647363302;3.461073376691
727;498;"A 4A O 42 O 29";"3.461089966517,-76.586687616842";-76.586687616842;3.461089966517
728;498;"A 4A O 42 O 35";"3.461105797729,-76.58673175584";-76.58673175584;3.461105797729
729;498;"A 5A O 42 O 27";"3.460886059207,-76.586180016948";-76.586180016948;3.460886059207
730;498;"A 4A O 42 O 36";"3.461223769194,-76.586583211351";-76.586583211351;3.461223769194
731;498;"A 4A O 42 O 42";"3.461313178684,-76.586571994977";-76.586571994977;3.461313178684
732;498;"A 4A O 42 O 48";"3.461286676814,-76.58666018412";-76.58666018412;3.461286676814
733;498;"A 4A O 42 O 54";"3.461274433867,-76.586721732198";-76.586721732198;3.461274433867
734;499;"A 5A O 42 O 46";"3.461340689358,-76.586306239538";-76.586306239538;3.461340689358
735;499;"A 5A O 42 O 70";"3.46147391969,-76.586392647241";-76.586392647241;3.46147391969
736;499;"A 5A O 44 O 04";"3.461878226275,-76.586728098037";-76.586728098037;3.461878226275
737;499;"C 44 O 5A O 04";"3.46174249135,-76.586601886917";-76.586601886917;3.46174249135
738;499;"A 5A O 42 O 88";"3.461657575741,-76.586510254143";-76.586510254143;3.461657575741
739;499;"A 5A O 42 O 76";"3.461536943948,-76.586425737412";-76.586425737412;3.461536943948
740;499;"A 5A O 42 O 58 01";"3.461417901629,-76.586373807121";-76.586373807121;3.461417901629
741;499;"A 5A O 42 O 52";"3.461378937679,-76.586348059325";-76.586348059325;3.461378937679
742;499;"A 5A O 42 O 46  1";"3.461340689358,-76.586306239538";-76.586306239538;3.461340689358
743;499;"A 5A O 42 O 82";"3.461616107049,-76.586434719646";-76.586434719646;3.461616107049
744;499;"A 5E O 44 O 27";"3.461841955288,-76.585938139425";-76.585938139425;3.461841955288
745;499;"A 5E O 44 O 15";"3.461721065097,-76.585790027158";-76.585790027158;3.461721065097
746;499;"A 5D O 44 O 13";"3.461743991997,-76.586127060283";-76.586127060283;3.461743991997
747;499;"A 5D O 44A O 13";"3.462290855605,-76.586478849364";-76.586478849364;3.462290855605
748;499;"C 44A O 5C O 09";"3.462045880036,-76.586353473234";-76.586353473234;3.462045880036
749;499;"A 5E O 44A O 09";"3.462205799641,-76.586146357258";-76.586146357258;3.462205799641
750;499;"C 44A O 5D 11";"3.46208543791,-76.586260294456";-76.586260294456;3.46208543791
751;499;"C 44A O 5C O 04";"3.461786223512,-76.586345137493";-76.586345137493;3.461786223512
752;499;"A 5D O 44 O 25";"3.461707220035,-76.586280467899";-76.586280467899;3.461707220035
753;499;"A 5D O 44 O 19";"3.461623690641,-76.586230463025";-76.586230463025;3.461623690641
754;499;"A 5 O 42 O 16";"3.461720660067,-76.586674843072";-76.586674843072;3.461720660067
755;499;"A 5 O 42 O 22";"3.461728905639,-76.58668738052";-76.58668738052;3.461728905639
756;499;"A 5 O 42 O 10";"3.461712414495,-76.586662305533";-76.586662305533;3.461712414495
757;499;"A 5 O 42 O 40";"3.461753642263,-76.586724993048";-76.586724993048;3.461753642263
758;499;"A 5 O 42 O 34";"3.461745396691,-76.586712455509";-76.586712455509;3.461745396691
759;499;"A 5 O 42 O 28";"3.46173715112,-76.586699918059";-76.586699918059;3.46173715112
760;499;"A 5A O 41 O 48";"3.461443390132,-76.586422843577";-76.586422843577;3.461443390132
761;499;"A 5A O 41A O 03 0200";"3.461886469413,-76.586744408921";-76.586744408921;3.461886469413
762;499;"A 6 O 41 O 55";"3.461645450622,-76.585677147461";-76.585677147461;3.461645450622
763;499;"A 5E O 44A O 07 A3800";"3.462035846703,-76.586052517029";-76.586052517029;3.462035846703
764;499;"C 44 O 5D 12";"3.461799291454,-76.586035664991";-76.586035664991;3.461799291454
765;499;"A 5C O 44A O 04";"3.462045648803,-76.586522626363";-76.586522626363;3.462045648803
766;499;"A 5E O 44 O 33";"3.461905262311,-76.58597323246";-76.58597323246;3.461905262311
767;499;"A 5E O 44 O 21";"3.461787217794,-76.58590720465";-76.58590720465;3.461787217794
768;499;"C 44 O 5A O 07";"3.461878226275,-76.586728098037";-76.586728098037;3.461878226275
769;499;"A 6 O 43 O 09";"3.462196022546,-76.58601216382";-76.58601216382;3.462196022546
770;499;"A 6 O 42 O 13";"3.462252990503,-76.586072830419";-76.586072830419;3.462252990503
771;500;"A 5D O 44A O 13";"3.462290855605,-76.586478849364";-76.586478849364;3.462290855605
772;500;"A 5D O 44A O 50";"3.462732931142,-76.586606922142";-76.586606922142;3.462732931142
773;500;"A 5D O 44A O 19";"3.462388995219,-76.586589750747";-76.586589750747;3.462388995219
774;500;"A 5E O 44A O 09";"3.462205799641,-76.586146357258";-76.586146357258;3.462205799641
775;500;"A 6 O 43 O 09";"3.462196022546,-76.58601216382";-76.58601216382;3.462196022546
776;500;"A 6 O 42 O 13";"3.462252990503,-76.586072830419";-76.586072830419;3.462252990503
777;553;"C 40 O 4 O 15";"3.459216995373,-76.584905397656";-76.584905397656;3.459216995373
778;553;"C 41 O 4 O 05";"3.459818651614,-76.585111655383";-76.585111655383;3.459818651614
779;553;"C 40 O 4 O 19";"3.459139078676,-76.584827184581";-76.584827184581;3.459139078676
780;553;"C 40 O 4 O 09  1";"3.459240542415,-76.584987046499";-76.584987046499;3.459240542415
781;553;"C 41A O 4 O 20";"3.459931190295,-76.585430448638";-76.585430448638;3.459931190295
782;553;"C 41 O 4 O 09";"3.459656821809,-76.584957404414";-76.584957404414;3.459656821809
783;554;"A 5A O 41 O 15 201";"3.460266598209,-76.58552074178";-76.58552074178;3.460266598209
784;554;"A 5A O 41 O 20";"3.460177215948,-76.58480187951";-76.58480187951;3.460177215948
785;554;"A 5A O 41 O 55";"3.460425930312,-76.585662735253";-76.585662735253;3.460425930312
786;554;"C 42 O 5A O 57";"3.46082435852,-76.585340533288";-76.585340533288;3.46082435852
787;554;"A 5A O 41 O 29";"3.46038583063,-76.585597222117";-76.585597222117;3.46038583063
788;554;"C 42 O 5A O 41 01";"3.460703670321,-76.585263892516";-76.585263892516;3.460703670321
789;554;"A 5A O 41 O 30";"3.460213955034,-76.584926990536";-76.584926990536;3.460213955034
790;554;"A 5A O 41 O 24";"3.460198002298,-76.584859547176";-76.584859547176;3.460198002298
791;554;"A 5A O 41 O 35";"3.460406096024,-76.585627471734";-76.585627471734;3.460406096024
792;554;"A 5A O 41 O 25";"3.460327180274,-76.58555646784";-76.58555646784;3.460327180274
793;554;"A 5A O 41 O 19";"3.460289589294,-76.585548337314";-76.585548337314;3.460289589294
794;554;"A 5A O 41 O 15";"3.460266598209,-76.58552074178";-76.58552074178;3.460266598209
795;554;"C 41 O 4 O 15";"3.4601175318,-76.585433956085";-76.585433956085;3.4601175318
796;554;"A 5A O 41A O 03";"3.460473358287,-76.585691342823";-76.585691342823;3.460473358287
797;554;"A 5A O 41 O 09";"3.46022418746,-76.585474516908";-76.585474516908;3.46022418746
798;554;"A 5A O 41A O 16";"3.460583933844,-76.585633602364";-76.585633602364;3.460583933844
799;554;"A 5A O 41A O 04";"3.460515756077,-76.585542786759";-76.585542786759;3.460515756077
800;554;"C 41 O 4 O 19";"3.460138805865,-76.585398256037";-76.585398256037;3.460138805865
801;554;"C 41 O 4 O 05";"3.459818651614,-76.585111655383";-76.585111655383;3.459818651614
802;554;"C 41A O 4 O 10";"3.460292341978,-76.585586676959";-76.585586676959;3.460292341978
803;554;"C 41 O 4 O 29";"3.460165293398,-76.585377748741";-76.585377748741;3.460165293398
804;554;"C 41A O 4 O 16";"3.460352502803,-76.585630319429";-76.585630319429;3.460352502803
805;554;"C 41 O 4 O 25";"3.460028556571,-76.585538080013";-76.585538080013;3.460028556571
806;554;"A 5A O 41 O 34";"3.460324111602,-76.584972323774";-76.584972323774;3.460324111602
807;554;"A 5A O 41 O 40";"3.460238690606,-76.585091473884";-76.585091473884;3.460238690606
808;554;"A 5A O 41 O 54  1";"3.460492560725,-76.585512728539";-76.585512728539;3.460492560725
809;554;"A 5A O 41A O 10";"3.460541217536,-76.585576356917";-76.585576356917;3.460541217536
810;554;"A 5A O 41A O 09";"3.460490670354,-76.585709923407";-76.585709923407;3.460490670354
811;554;"C 42 O 5A O 50";"3.460616549474,-76.585136922148";-76.585136922148;3.460616549474
812;554;"C 42 O 5A O 17";"3.460754478227,-76.585608896204";-76.585608896204;3.460754478227
813;554;"C 42 O 5A O 33";"3.460652459779,-76.585398600632";-76.585398600632;3.460652459779
814;554;"C 42 O 5A O 37";"3.460555772612,-76.58526197996";-76.58526197996;3.460555772612
815;554;"A 6 O 41 O 49";"3.460448140374,-76.584827095039";-76.584827095039;3.460448140374
816;554;"C 42 O 5A O 47";"3.460775284649,-76.585244947919";-76.585244947919;3.460775284649
817;554;"C 42 O 5A O 37 0200";"3.460555772612,-76.58526197996";-76.58526197996;3.460555772612
818;554;"C 42 O 5A O 21";"3.46079572512,-76.585303551251";-76.585303551251;3.46079572512
819;554;"A 5A O 41 O 05";"3.460201582118,-76.585425938892";-76.585425938892;3.460201582118
820;554;"A 5A O 41 O 52";"3.460469257055,-76.585484327134";-76.585484327134;3.460469257055
821;554;"C 42 O 5A O 38";"3.460334218206,-76.585074208231";-76.585074208231;3.460334218206
822;554;"C 42 O 5A O 44";"3.460661937969,-76.584939416921";-76.584939416921;3.460661937969
823;554;"C 42 O 5A O 43";"3.460734264577,-76.585256342043";-76.585256342043;3.460734264577
824;554;"A 5A O 41 O 46";"3.460307200106,-76.585286351363";-76.585286351363;3.460307200106
825;554;"C 41A O 4 O 04  1";"3.460168661607,-76.585527939826";-76.585527939826;3.460168661607
826;554;"C 41A O 4 O 30";"3.460381426755,-76.585654387171";-76.585654387171;3.460381426755
827;554;"C 41A O 4 O 20";"3.459931190295,-76.585430448638";-76.585430448638;3.459931190295
828;554;"C 41A O 4 O 26";"3.460390310448,-76.585644699111";-76.585644699111;3.460390310448
829;554;"C 40 O 4 O 05";"3.460219864848,-76.58557531759";-76.58557531759;3.460219864848
830;554;"C 42 O 5A O 51";"3.46079572512,-76.585303551251";-76.585303551251;3.46079572512
831;554;"C 42 O 5A O 56";"3.460698259475,-76.585109495211";-76.585109495211;3.460698259475
832;554;"C 42 O 5A O 46";"3.460551474752,-76.585110628878";-76.585110628878;3.460551474752
833;554;"C 42 O 5A O 36";"3.460323486605,-76.585174862102";-76.585174862102;3.460323486605
834;554;"C 42 O 5A O 27";"3.460712361831,-76.585519621328";-76.585519621328;3.460712361831
835;554;"C 42 O 5A O 23";"3.460726255359,-76.585576470241";-76.585576470241;3.460726255359
836;554;"A 5A O 41 O 44";"3.460254109613,-76.5851443646";-76.5851443646;3.460254109613
837;554;"C 42 O 5A O 46 01";"3.460546913631,-76.585111909319";-76.585111909319;3.460546913631
838;554;"C 42 O 5A O 48";"3.460443943776,-76.585083342654";-76.585083342654;3.460443943776
839;554;"C 41 O 4 O 19 0200";"3.46013828351,-76.585397789129";-76.585397789129;3.46013828351
840;554;"C 41 O 4 O 19 01";"3.460138805865,-76.585398256037";-76.585398256037;3.460138805865
841;554;"C 42 O 5A O 36 0101";"3.460366413124,-76.585245803825";-76.585245803825;3.460366413124
842;555;"A 6 O 43 O 07";"3.461017654432,-76.58551210083";-76.58551210083;3.461017654432
843;555;"C 42 O 5A O 57";"3.46082435852,-76.585340533288";-76.585340533288;3.46082435852
844;555;"C 42 O 5A O 41 01";"3.460703670321,-76.585263892516";-76.585263892516;3.460703670321
845;555;"A 5A O 41A O 16";"3.460583933844,-76.585633602364";-76.585633602364;3.460583933844
846;555;"A 5A O 41A O 04";"3.460515756077,-76.585542786759";-76.585542786759;3.460515756077
847;555;"A 5A O 41A O 10";"3.460541217536,-76.585576356917";-76.585576356917;3.460541217536
848;555;"A 5C O 44A O 05";"3.461242100658,-76.585760891571";-76.585760891571;3.461242100658
849;555;"C 44 O 5C 09";"3.461098888664,-76.585618533216";-76.585618533216;3.461098888664
850;555;"C 42 O 5A O 03";"3.460915813394,-76.585671372234";-76.585671372234;3.460915813394
851;555;"A 6 O 42 O 20";"3.460926220122,-76.585746955235";-76.585746955235;3.460926220122
852;555;"C 42 O 5A O 50";"3.460616549474,-76.585136922148";-76.585136922148;3.460616549474
853;555;"C 42 O 5A O 07";"3.460802014805,-76.585667027241";-76.585667027241;3.460802014805
854;555;"C 42 O 5A O 17";"3.460754478227,-76.585608896204";-76.585608896204;3.460754478227
855;555;"C 42 O 5A O 33";"3.460652459779,-76.585398600632";-76.585398600632;3.460652459779
856;555;"C 42 O 5A O 37";"3.460555772612,-76.58526197996";-76.58526197996;3.460555772612
857;555;"C 42 O 5A O 47";"3.460775284649,-76.585244947919";-76.585244947919;3.460775284649
858;555;"C 42 O 5A O 37 0200";"3.460555772612,-76.58526197996";-76.58526197996;3.460555772612
859;555;"C 42 O 5A O 21";"3.46079572512,-76.585303551251";-76.585303551251;3.46079572512
860;555;"A 6 O 41 O 46";"3.461632594217,-76.585515476793";-76.585515476793;3.461632594217
861;555;"A 5A O 42 O 04 0200";"3.460886358911,-76.585888812016";-76.585888812016;3.460886358911
862;555;"A 5D O 44 O 02";"3.461327736153,-76.585818179144";-76.585818179144;3.461327736153
863;555;"C 42 O 5A O 44";"3.460661937969,-76.584939416921";-76.584939416921;3.460661937969
864;555;"C 42 O 5A O 43";"3.460734264577,-76.585256342043";-76.585256342043;3.460734264577
865;555;"A 6 O 41 O 31 0810";"3.461447071603,-76.585632882153";-76.585632882153;3.461447071603
866;555;"C 42 O 5A O 61";"3.460854833366,-76.585443102937";-76.585443102937;3.460854833366
867;555;"A 6 O 42 O 03";"3.460886196372,-76.585461608884";-76.585461608884;3.460886196372
868;555;"C 42 O 5A O 51";"3.46079572512,-76.585303551251";-76.585303551251;3.46079572512
869;555;"C 42 O 5A O 56";"3.460698259475,-76.585109495211";-76.585109495211;3.460698259475
870;555;"C 42 O 5A O 46";"3.460551474752,-76.585110628878";-76.585110628878;3.460551474752
871;555;"C 42 O 5A O 27";"3.460712361831,-76.585519621328";-76.585519621328;3.460712361831
872;555;"C 42 O 5A O 23";"3.460726255359,-76.585576470241";-76.585576470241;3.460726255359
873;555;"A 6 O 42 O 07";"3.460913231727,-76.585483351091";-76.585483351091;3.460913231727
874;555;"C 42 O 5A O 03  1";"3.460915813394,-76.585671372234";-76.585671372234;3.460915813394
875;555;"A 5A O 42 O 04";"3.460886358911,-76.585888812016";-76.585888812016;3.460886358911
876;555;"C 42 O 5A O 46 01";"3.460546913631,-76.585111909319";-76.585111909319;3.460546913631
877;555;"A 6 O 43 O 15";"3.460963330029,-76.585526663477";-76.585526663477;3.460963330029
878;556;"A 5E O 44 O 15";"3.461721065097,-76.585790027158";-76.585790027158;3.461721065097
879;556;"A 6 O 41 O 46";"3.461632594217,-76.585515476793";-76.585515476793;3.461632594217
880;556;"A 6 O 41 O 55";"3.461645450622,-76.585677147461";-76.585677147461;3.461645450622
881;556;"A 6 O 41 O 31 0810";"3.461447071603,-76.585632882153";-76.585632882153;3.461447071603
882;556;"A 5E O 44 O 21";"3.461787217794,-76.58590720465";-76.58590720465;3.461787217794
883;611;"A 5A O 34 O 87";"3.457987545304,-76.583995222501";-76.583995222501;3.457987545304
884;611;"A 5A O 38 O 09";"3.458150320021,-76.584123223857";-76.584123223857;3.458150320021
885;611;"A 5A O 34 O 83";"3.457964798186,-76.583961816227";-76.583961816227;3.457964798186
886;611;"A 5A O 34 O 97";"3.45801415262,-76.584029874086";-76.584029874086;3.45801415262
887;611;"A 5A O 34 O 93";"3.458002723506,-76.584014553812";-76.584014553812;3.458002723506
888;611;"A 5A O 38 O 15";"3.458024975467,-76.584044563511";-76.584044563511;3.458024975467
889;611;"A 5A O 38 O 01";"3.458150320021,-76.584123223857";-76.584123223857;3.458150320021
890;611;"A 5A O 38 O 19";"3.458150320021,-76.584123223857";-76.584123223857;3.458150320021
891;611;"A 5A O 34 O 107";"3.45802516619,-76.584068139451";-76.584068139451;3.45802516619
892;611;"A 5A O 34 O 77";"3.457828847311,-76.584078885401";-76.584078885401;3.457828847311
893;612;"C 40 O 4 O 24";"3.458678839863,-76.584338754298";-76.584338754298;3.458678839863
894;612;"C 40 O 4 O 20";"3.458586654727,-76.584414227066";-76.584414227066;3.458586654727
895;612;"C 40 O 4 O 25";"3.459038951036,-76.584750101224";-76.584750101224;3.459038951036
896;612;"C 40 O 4 O 35";"3.458912429486,-76.584556350579";-76.584556350579;3.458912429486
897;612;"A 5A O 38 O 05";"3.45893444719,-76.584434907893";-76.584434907893;3.45893444719
898;612;"A 5A O 38 O 09";"3.458150320021,-76.584123223857";-76.584123223857;3.458150320021
899;612;"C 39 O 4 O 14";"3.45847753502,-76.584189057742";-76.584189057742;3.45847753502
900;612;"C 39 O 4 O 20";"3.458501143462,-76.584147338295";-76.584147338295;3.458501143462
901;612;"A 5A O 38 O 04";"3.458789188206,-76.584114125778";-76.584114125778;3.458789188206
902;612;"A 5A O 38 O 10";"3.458942388807,-76.584144742435";-76.584144742435;3.458942388807
903;612;"A 5A O 38 O 29";"3.458393823622,-76.584108644702";-76.584108644702;3.458393823622
904;612;"A 5A O 38 O 35";"3.458539670374,-76.58409786966";-76.58409786966;3.458539670374
905;612;"A 5A O 38 O 25 0300";"3.458254528733,-76.584131320159";-76.584131320159;3.458254528733
906;612;"A 5A O 38 O 01";"3.458150320021,-76.584123223857";-76.584123223857;3.458150320021
907;612;"A 5A O 38 O 19";"3.458150320021,-76.584123223857";-76.584123223857;3.458150320021
908;612;"C 39 O 4 O 10";"3.458455787311,-76.584228812095";-76.584228812095;3.458455787311
909;612;"C 40 O 4 O 14  1";"3.458528905009,-76.584515432364";-76.584515432364;3.458528905009
910;612;"A 5A O 40 O 05";"3.458930849625,-76.584426068317";-76.584426068317;3.458930849625
911;612;"C 40 O 4 O 10";"3.458410914202,-76.584432221502";-76.584432221502;3.458410914202
912;612;"C 39 O 4 O 04  1";"3.458573502726,-76.584256926296";-76.584256926296;3.458573502726
913;612;"C 40 O 4 O 30";"3.458705632529,-76.584297254384";-76.584297254384;3.458705632529
914;612;"A 5A O 39 O 17";"3.458737075463,-76.584253719899";-76.584253719899;3.458737075463
915;612;"C 40A O 4 20";"3.458618555091,-76.584368946788";-76.584368946788;3.458618555091
916;612;"A 5A O 38 O 25";"3.458254528733,-76.584131320159";-76.584131320159;3.458254528733
917;612;"A 5A O 38 O 25 0200";"3.458254528733,-76.584131320159";-76.584131320159;3.458254528733
918;612;"C 40 O 4 O 29";"3.458945640523,-76.584660809935";-76.584660809935;3.458945640523
919;612;"A 5A O 38 O 10 0101";"3.458945117231,-76.584147270603";-76.584147270603;3.458945117231
920;612;"A 5A O 38 O 35 01";"3.458539670374,-76.58409786966";-76.58409786966;3.458539670374
921;612;"A 5 O 40 19";"3.459052680356,-76.584400794449";-76.584400794449;3.459052680356
922;613;"A 5A O 40 O 35";"3.459853564356,-76.584187770799";-76.584187770799;3.459853564356
923;613;"A 5A O 40 O 25";"3.459705967005,-76.584037101318";-76.584037101318;3.459705967005
924;613;"A 5A O 40 O 29";"3.459775491394,-76.584099453544";-76.584099453544;3.459775491394
925;613;"A 5A O 40 O 19";"3.459626105364,-76.584205697423";-76.584205697423;3.459626105364
926;613;"C 40 O 4 O 25";"3.459038951036,-76.584750101224";-76.584750101224;3.459038951036
927;613;"C 40 O 4 O 35";"3.458912429486,-76.584556350579";-76.584556350579;3.458912429486
928;613;"A 5A O 38 O 05";"3.45893444719,-76.584434907893";-76.584434907893;3.45893444719
929;613;"C 40 O 4 O 15";"3.459216995373,-76.584905397656";-76.584905397656;3.459216995373
930;613;"A 5A O 40 O 24";"3.459422311043,-76.583926539128";-76.583926539128;3.459422311043
931;613;"A 5A O 38 O 10";"3.458942388807,-76.584144742435";-76.584144742435;3.458942388807
932;613;"C 41 O 4 O 24  1";"3.459928905956,-76.584361260353";-76.584361260353;3.459928905956
933;613;"A 5A O 40 O 09";"3.459239705969,-76.584389219486";-76.584389219486;3.459239705969
934;613;"A 5A O 40 O 15";"3.459385066844,-76.584328322907";-76.584328322907;3.459385066844
935;613;"C 41 O 4 O 14";"3.459826150639,-76.584467901178";-76.584467901178;3.459826150639
936;613;"A 5A O 40 O 05";"3.458930849625,-76.584426068317";-76.584426068317;3.458930849625
937;613;"C 40 O 4 O 19";"3.459139078676,-76.584827184581";-76.584827184581;3.459139078676
938;613;"C 40 O 4 O 09  1";"3.459240542415,-76.584987046499";-76.584987046499;3.459240542415
939;613;"A 5A O 40 O 19 0101";"3.459626105364,-76.584205697423";-76.584205697423;3.459626105364
940;613;"C 41 O 4 O 10";"3.459719454252,-76.584567834666";-76.584567834666;3.459719454252
941;613;"C 40 O 4 O 29";"3.458945640523,-76.584660809935";-76.584660809935;3.458945640523
942;613;"C 41 O 4 O 09";"3.459656821809,-76.584957404414";-76.584957404414;3.459656821809
943;613;"C 41 O 4 O 20";"3.459863891939,-76.5844047873";-76.5844047873;3.459863891939
944;613;"A 5A O 40 O 04";"3.459228486674,-76.583974911263";-76.583974911263;3.459228486674
945;613;"A 5A O 38 O 10 0101";"3.458945117231,-76.584147270603";-76.584147270603;3.458945117231
946;613;"C 41 O 4 O 08";"3.459616464399,-76.5846207442";-76.5846207442;3.459616464399
947;613;"C 41 O 4 O 12";"3.459779110745,-76.584526515253";-76.584526515253;3.459779110745
948;613;"C 41 O 4 O 10 01";"3.459715765424,-76.584572263075";-76.584572263075;3.459715765424
949;613;"C 41 O 4 O 10 0200";"3.459715765424,-76.584572263075";-76.584572263075;3.459715765424
950;613;"C 41 O 4 O 06";"3.459565886676,-76.58464428098";-76.58464428098;3.459565886676
951;613;"A 5 O 40 19";"3.459052680356,-76.584400794449";-76.584400794449;3.459052680356
952;614;"A 5A O 40 O 35";"3.459853564356,-76.584187770799";-76.584187770799;3.459853564356
953;614;"A 5A O 41 O 20";"3.460177215948,-76.58480187951";-76.58480187951;3.460177215948
954;614;"A 5A O 41 O 04";"3.460176374915,-76.58448383116";-76.58448383116;3.460176374915
955;614;"A 5A O 41 O 10";"3.460209402473,-76.584602918978";-76.584602918978;3.460209402473
956;614;"A 5A O 41 O 14";"3.460237646331,-76.584692617543";-76.584692617543;3.460237646331
957;614;"A 5A O 41 O 30";"3.460213955034,-76.584926990536";-76.584926990536;3.460213955034
958;614;"A 5A O 41 O 24";"3.460198002298,-76.584859547176";-76.584859547176;3.460198002298
959;614;"A 5A O 40 O 58";"3.460127836797,-76.58431409056";-76.58431409056;3.460127836797
960;614;"C 41 O 4 O 24  1";"3.459928905956,-76.584361260353";-76.584361260353;3.459928905956
961;614;"C 41 O 4 O 14";"3.459826150639,-76.584467901178";-76.584467901178;3.459826150639
962;614;"A 5A O 41 O 34";"3.460324111602,-76.584972323774";-76.584972323774;3.460324111602
963;614;"A 5A O 41 O 40";"3.460238690606,-76.585091473884";-76.585091473884;3.460238690606
964;614;"A 6 O 41 O 49";"3.460448140374,-76.584827095039";-76.584827095039;3.460448140374
965;614;"A 5A O 41 O 14 0100";"3.460237646331,-76.584692617543";-76.584692617543;3.460237646331
966;614;"A 5A O 41 O 04 0200";"3.460176374915,-76.58448383116";-76.58448383116;3.460176374915
967;614;"A 5A O 41 O 4 25";"3.46018926532,-76.584485375801";-76.584485375801;3.46018926532
968;614;"A 5A O 40 O 42";"3.460058981411,-76.58393743218";-76.58393743218;3.460058981411
969;614;"A 6 O 41 O 35";"3.460417991605,-76.584519779433";-76.584519779433;3.460417991605
970;614;"A 6 O 41 O 39";"3.460455164113,-76.584604620823";-76.584604620823;3.460455164113
971;614;"A 6 O 41 O 43";"3.460413020021,-76.584735541618";-76.584735541618;3.460413020021
972;614;"C 42 O 5A O 38";"3.460334218206,-76.585074208231";-76.585074208231;3.460334218206
973;614;"A 5A O 40 O 37";"3.459953355296,-76.584260078176";-76.584260078176;3.459953355296
974;614;"A 6 O 41 O 27 00";"3.460368138519,-76.584407500678";-76.584407500678;3.460368138519
975;614;"A 6 O 41 O 39 0810";"3.460456157374,-76.584605030861";-76.584605030861;3.460456157374
976;614;"A 5A O 40 O 52  1";"3.460067821443,-76.584149200615";-76.584149200615;3.460067821443
977;614;"C 41 O 4 O 10";"3.459719454252,-76.584567834666";-76.584567834666;3.459719454252
978;614;"A 6 O 41 O 03";"3.460296881074,-76.584249492543";-76.584249492543;3.460296881074
979;614;"C 41 O 4 O 20";"3.459863891939,-76.5844047873";-76.5844047873;3.459863891939
980;614;"A 5A O 40 O 48";"3.46021824709,-76.584074818262";-76.584074818262;3.46021824709
981;614;"C 41 O 4 O 12";"3.459779110745,-76.584526515253";-76.584526515253;3.459779110745
982;614;"C 41 O 4 O 10 01";"3.459715765424,-76.584572263075";-76.584572263075;3.459715765424
983;614;"C 41 O 4 O 10 0200";"3.459715765424,-76.584572263075";-76.584572263075;3.459715765424
984;614;"A 5A O 41 O 04 0100";"3.460176374915,-76.58448383116";-76.58448383116;3.460176374915
985;615;"C 42 O 5A O 44";"3.460661937969,-76.584939416921";-76.584939416921;3.460661937969
986;672;"C 33C O 5A O 09";"3.457106062077,-76.583318672247";-76.583318672247;3.457106062077
987;673;"A 5A O 34 O 53";"3.457847718655,-76.583772656656";-76.583772656656;3.457847718655
988;673;"A 5A O 34 O 87";"3.457987545304,-76.583995222501";-76.583995222501;3.457987545304
989;673;"A 6 O 34 O 18";"3.458069668375,-76.583254066597";-76.583254066597;3.458069668375
990;673;"A 5A O 34 O 43";"3.457790210292,-76.583711704523";-76.583711704523;3.457790210292
991;673;"A 5A O 34 O 47";"3.457820773991,-76.583741173204";-76.583741173204;3.457820773991
992;673;"A 5A O 34 O 63";"3.457902354574,-76.583835459796";-76.583835459796;3.457902354574
993;673;"A 5A O 34 O 83";"3.457964798186,-76.583961816227";-76.583961816227;3.457964798186
